pattern_name,open,close,high,low
piercing_pattern,112.06,111.05,112.73,110.5
piercing_pattern,112.06,113.66,114.15,111.37
piercing_pattern,189.74,191.19,192.38,188.83
piercing_pattern,189.74,191.57,192.66,188.9
piercing_pattern,261.46,260.07,261.87,259.46
piercing_pattern,261.46,263.05,263.73,261.06
piercing_pattern,148.16,149.17,150.54,146.9
piercing_pattern,148.16,149.34,150.53,147.5
piercing_pattern,217.64,216.3,218.21,215.7
piercing_pattern,217.64,218.86,219.52,217.18
piercing_pattern,210.39,208.63,210.96,208.08
piercing_pattern,210.39,212.7,213.33,209.81
piercing_pattern,99.15,100.34,101.42,97.95
piercing_pattern,99.15,100.5,101.72,98.59
piercing_pattern,229.39,230.43,231.0,228.31
piercing_pattern,229.39,230.45,231.84,228.86
piercing_pattern,379.44,377.93,379.87,377.36
piercing_pattern,379.44,381.37,381.96,378.8
piercing_pattern,389.79,388.67,390.43,388.24
piercing_pattern,389.79,392.27,392.62,389.26
piercing_pattern,129.18,130.32,130.86,127.97
piercing_pattern,129.18,130.31,131.6,128.59
piercing_pattern,384.75,383.32,385.44,382.9
piercing_pattern,384.75,386.86,387.48,384.28
piercing_pattern,100.36,99.03,101.02,98.57
piercing_pattern,100.36,102.86,103.19,99.91
piercing_pattern,129.64,131.01,131.64,128.6
piercing_pattern,129.64,131.2,132.37,128.27
piercing_pattern,309.34,310.76,311.62,308.16
piercing_pattern,309.34,311.25,312.14,307.93
piercing_pattern,224.19,223.11,224.59,222.57
piercing_pattern,224.19,226.07,226.67,223.75
piercing_pattern,141.85,139.95,142.49,139.44
piercing_pattern,141.85,142.96,143.51,141.53
piercing_pattern,100.5,98.85,100.87,98.24
piercing_pattern,100.5,102.2,102.82,100.19
piercing_pattern,364.63,363.54,365.24,363.1
piercing_pattern,364.63,366.65,367.18,363.99
piercing_pattern,221.46,219.91,222.07,219.32
piercing_pattern,221.46,223.65,224.01,220.84
piercing_pattern,107.52,105.89,108.2,105.55
piercing_pattern,107.52,109.49,109.8,107.11
piercing_pattern,304.53,303.11,305.19,302.43
piercing_pattern,304.53,305.64,306.31,303.88
piercing_pattern,99.48,97.7,100.04,97.27
piercing_pattern,99.48,101.04,101.48,98.86
piercing_pattern,142.39,141.1,142.79,140.66
piercing_pattern,142.39,144.46,145.06,141.73
piercing_pattern,354.7,355.93,356.53,353.49
piercing_pattern,354.7,356.39,357.28,353.97
piercing_pattern,371.29,373.05,373.89,370.59
piercing_pattern,371.29,373.16,373.86,370.07
piercing_pattern,382.66,381.27,383.27,380.96
piercing_pattern,382.66,383.96,384.53,382.35
piercing_pattern,232.52,231.16,233.1,230.73
piercing_pattern,232.52,233.86,234.31,232.15
piercing_pattern,276.01,274.08,276.64,273.51
piercing_pattern,276.01,277.04,277.5,275.39
piercing_pattern,344.38,342.8,344.95,342.43
piercing_pattern,344.38,346.53,346.94,344.03
piercing_pattern,370.63,369.55,371.1,369.23
piercing_pattern,370.63,372.03,372.64,370.19
piercing_pattern,294.24,292.43,294.91,291.98
piercing_pattern,294.24,295.62,296.13,293.89
piercing_pattern,209.56,211.0,211.72,208.68
piercing_pattern,209.56,210.61,211.41,208.17
piercing_pattern,186.95,185.28,187.5,184.79
piercing_pattern,186.95,188.99,189.33,186.28
piercing_pattern,343.31,341.41,343.76,340.79
piercing_pattern,343.31,345.27,345.81,342.73
piercing_pattern,303.13,304.94,306.1,302.62
piercing_pattern,303.13,304.84,305.98,302.28
piercing_pattern,291.68,289.9,292.05,289.5
piercing_pattern,291.68,294.14,294.79,291.05
piercing_pattern,265.94,267.05,268.34,265.34
piercing_pattern,265.94,267.82,269.11,264.67
piercing_pattern,203.32,202.18,204.0,201.59
piercing_pattern,203.32,205.57,205.95,202.92
piercing_pattern,216.62,215.05,216.94,214.58
piercing_pattern,216.62,218.58,219.27,216.22
piercing_pattern,276.94,275.89,277.57,275.35
piercing_pattern,276.94,279.39,279.79,276.46
piercing_pattern,80.19,79.04,80.67,78.34
piercing_pattern,80.19,82.29,82.78,79.72
piercing_pattern,88.26,89.8,90.54,87.74
piercing_pattern,88.26,89.36,90.61,87.69
piercing_pattern,269.67,270.71,271.3,268.99
piercing_pattern,269.67,271.26,272.36,268.56
piercing_pattern,350.57,349.0,351.14,348.31
piercing_pattern,350.57,352.33,352.76,350.14
piercing_pattern,257.23,255.75,257.57,255.1
piercing_pattern,257.23,258.4,258.72,256.86
piercing_pattern,325.05,323.43,325.55,322.94
piercing_pattern,325.05,326.18,326.67,324.5
piercing_pattern,120.26,121.65,122.31,118.91
piercing_pattern,120.26,121.88,123.17,119.15
piercing_pattern,294.11,292.21,294.46,291.52
piercing_pattern,294.11,295.55,295.92,293.53
piercing_pattern,375.56,373.92,376.08,373.35
piercing_pattern,375.56,377.87,378.52,374.88
piercing_pattern,183.07,182.03,183.66,181.71
piercing_pattern,183.07,184.4,184.82,182.69
piercing_pattern,160.46,161.49,162.7,159.6
piercing_pattern,160.46,161.98,163.37,159.27
piercing_pattern,265.59,264.51,266.03,264.15
piercing_pattern,265.59,267.66,268.31,265.04
piercing_pattern,147.41,146.1,147.94,145.6
piercing_pattern,147.41,149.2,149.56,147.03
piercing_pattern,204.82,205.94,207.43,203.96
piercing_pattern,204.82,205.9,206.66,203.88
piercing_pattern,302.28,303.56,304.71,301.3
piercing_pattern,302.28,303.96,305.1,300.91
piercing_pattern,388.91,390.45,391.64,387.98
piercing_pattern,388.91,390.73,391.94,387.83
piercing_pattern,283.79,282.23,284.33,281.65
piercing_pattern,283.79,284.8,285.43,283.16
piercing_pattern,218.77,217.63,219.21,217.11
piercing_pattern,218.77,220.38,220.94,218.31
piercing_pattern,80.32,81.4,82.79,79.2
piercing_pattern,80.32,82.19,82.72,79.03
piercing_pattern,118.74,120.04,121.0,117.51
piercing_pattern,118.74,119.79,121.05,117.64
piercing_pattern,375.03,373.28,375.33,372.96
piercing_pattern,375.03,377.13,377.44,374.55
piercing_pattern,81.42,82.59,83.1,80.73
piercing_pattern,81.42,82.84,83.54,80.18
piercing_pattern,83.94,82.76,84.53,82.32
piercing_pattern,83.94,85.37,85.69,83.58
piercing_pattern,163.78,162.72,164.26,162.2
piercing_pattern,163.78,165.59,165.92,163.28
piercing_pattern,291.1,292.32,293.57,290.11
piercing_pattern,291.1,292.87,293.87,290.01
piercing_pattern,251.36,249.58,251.98,249.19
piercing_pattern,251.36,252.44,252.83,250.67
piercing_pattern,170.58,172.33,173.06,169.5
piercing_pattern,170.58,172.55,173.6,169.8
piercing_pattern,240.35,238.95,240.81,238.44
piercing_pattern,240.35,242.19,242.58,240.04
piercing_pattern,94.36,95.47,96.1,93.39
piercing_pattern,94.36,96.1,96.67,93.21
piercing_pattern,221.89,220.08,222.46,219.4
piercing_pattern,221.89,223.67,224.02,221.25
piercing_pattern,356.82,355.48,357.3,354.83
piercing_pattern,356.82,358.65,359.01,356.4
piercing_pattern,123.52,125.24,125.8,122.1
piercing_pattern,123.52,125.15,126.3,122.83
piercing_pattern,230.39,229.38,230.73,229.08
piercing_pattern,230.39,232.04,232.58,229.89
dark_cloud_cover,110.33,111.69,112.01,109.98
dark_cloud_cover,110.33,109.3,110.63,108.98
dark_cloud_cover,291.2,292.28,292.73,290.89
dark_cloud_cover,291.2,289.16,291.61,288.58
dark_cloud_cover,87.75,88.91,89.57,87.16
dark_cloud_cover,87.75,85.82,88.24,85.2
dark_cloud_cover,248.1,250.01,251.2,246.86
dark_cloud_cover,248.1,249.97,250.53,246.6
dark_cloud_cover,301.46,303.09,303.98,300.77
dark_cloud_cover,301.46,302.67,303.84,300.45
dark_cloud_cover,201.12,202.49,203.12,200.48
dark_cloud_cover,201.12,198.86,201.57,198.26
dark_cloud_cover,201.78,203.12,203.68,201.23
dark_cloud_cover,201.78,200.61,202.25,200.07
dark_cloud_cover,392.81,394.76,395.36,392.18
dark_cloud_cover,392.81,391.72,393.3,391.37
dark_cloud_cover,388.52,390.12,390.5,387.86
dark_cloud_cover,388.52,386.23,389.14,385.53
dark_cloud_cover,393.32,395.18,395.85,392.9
dark_cloud_cover,393.32,391.53,393.99,390.83
dark_cloud_cover,395.87,397.15,397.84,394.47
dark_cloud_cover,395.87,397.32,398.24,395.34
dark_cloud_cover,346.98,348.76,349.42,346.47
dark_cloud_cover,346.98,345.45,347.41,344.97
dark_cloud_cover,283.71,285.45,285.83,283.38
dark_cloud_cover,283.71,281.49,284.4,281.14
dark_cloud_cover,118.7,119.94,120.42,118.38
dark_cloud_cover,118.7,117.45,119.26,116.8
dark_cloud_cover,322.98,324.96,325.44,322.61
dark_cloud_cover,322.98,321.59,323.55,321.26
dark_cloud_cover,394.66,396.41,396.99,394.17
dark_cloud_cover,394.66,392.86,395.19,392.22
dark_cloud_cover,123.72,125.56,126.01,123.26
dark_cloud_cover,123.72,121.64,124.35,120.94
dark_cloud_cover,204.03,205.6,206.24,203.42
dark_cloud_cover,204.03,202.62,204.5,202.2
dark_cloud_cover,254.82,256.61,256.91,254.13
dark_cloud_cover,254.82,252.99,255.32,252.39
dark_cloud_cover,93.26,95.05,95.68,92.65
dark_cloud_cover,93.26,92.24,93.75,91.68
dark_cloud_cover,252.23,253.47,254.02,251.88
dark_cloud_cover,252.23,250.76,252.87,250.27
dark_cloud_cover,153.18,154.88,155.51,152.23
dark_cloud_cover,153.18,154.66,155.32,152.38
dark_cloud_cover,260.41,261.47,262.69,259.24
dark_cloud_cover,260.41,262.29,262.95,259.12
dark_cloud_cover,198.23,199.59,200.52,197.66
dark_cloud_cover,198.23,200.04,201.34,197.51
dark_cloud_cover,326.03,327.38,327.73,325.57
dark_cloud_cover,326.03,324.99,326.58,324.52
dark_cloud_cover,278.08,279.12,279.45,277.71
dark_cloud_cover,278.08,276.75,278.41,276.09
dark_cloud_cover,175.4,177.14,177.5,174.77
dark_cloud_cover,175.4,173.73,175.93,173.05
dark_cloud_cover,287.01,288.66,289.25,286.63
dark_cloud_cover,287.01,285.39,287.48,285.05
dark_cloud_cover,285.69,286.88,287.59,284.21
dark_cloud_cover,285.69,287.14,288.58,284.96
dark_cloud_cover,297.13,298.89,300.04,296.45
dark_cloud_cover,297.13,298.39,299.1,296.35
dark_cloud_cover,394.08,395.13,396.03,392.69
dark_cloud_cover,394.08,395.99,397.38,392.6
dark_cloud_cover,328.87,330.17,330.86,328.25
dark_cloud_cover,328.87,326.65,329.56,326.09
dark_cloud_cover,251.43,253.24,254.65,250.74
dark_cloud_cover,251.43,252.72,253.76,250.37
dark_cloud_cover,155.38,156.86,157.47,154.87
dark_cloud_cover,155.38,153.11,155.92,152.58
dark_cloud_cover,153.75,155.12,155.72,153.24
dark_cloud_cover,153.75,152.13,154.23,151.6
dark_cloud_cover,385.52,387.33,387.78,385.07
dark_cloud_cover,385.52,383.48,385.91,383.16
dark_cloud_cover,196.48,197.76,198.27,195.9
dark_cloud_cover,196.48,197.79,198.92,195.04
dark_cloud_cover,321.35,323.17,324.25,320.71
dark_cloud_cover,321.35,323.3,324.28,320.62
dark_cloud_cover,110.32,111.98,112.93,109.41
dark_cloud_cover,110.32,111.75,112.48,109.45
dark_cloud_cover,197.67,198.77,199.32,197.0
dark_cloud_cover,197.67,195.95,197.99,195.48
dark_cloud_cover,348.0,349.26,349.57,347.63
dark_cloud_cover,348.0,345.94,348.65,345.53
dark_cloud_cover,194.32,196.06,197.56,192.93
dark_cloud_cover,194.32,195.85,196.65,193.58
dark_cloud_cover,283.93,285.46,286.04,283.34
dark_cloud_cover,283.93,281.6,284.26,281.24
dark_cloud_cover,284.91,286.11,286.48,284.57
dark_cloud_cover,284.91,283.1,285.46,282.63
dark_cloud_cover,345.98,347.85,348.22,345.37
dark_cloud_cover,345.98,344.05,346.32,343.75
dark_cloud_cover,246.29,248.08,248.7,245.93
dark_cloud_cover,246.29,244.92,246.83,244.5
dark_cloud_cover,351.6,353.6,354.0,351.13
dark_cloud_cover,351.6,349.12,352.26,348.75
dark_cloud_cover,359.18,360.37,361.18,358.2
dark_cloud_cover,359.18,360.21,361.13,358.59
dark_cloud_cover,387.06,388.61,389.91,386.14
dark_cloud_cover,387.06,388.72,389.58,385.61
dark_cloud_cover,291.37,292.93,293.85,290.79
dark_cloud_cover,291.37,293.17,294.22,290.02
dark_cloud_cover,395.91,397.33,397.74,395.43
dark_cloud_cover,395.91,394.15,396.37,393.77
dark_cloud_cover,394.4,395.43,396.34,393.48
dark_cloud_cover,394.4,396.01,396.55,393.27
dark_cloud_cover,367.16,368.37,369.6,366.19
dark_cloud_cover,367.16,368.74,370.07,366.49
dark_cloud_cover,372.52,374.24,374.65,372.01
dark_cloud_cover,372.52,370.83,373.05,370.16
dark_cloud_cover,163.13,164.29,164.88,162.46
dark_cloud_cover,163.13,161.3,163.7,160.79
dark_cloud_cover,219.34,220.79,222.28,218.14
dark_cloud_cover,219.34,220.88,221.46,218.11
dark_cloud_cover,398.07,399.97,400.41,397.4
dark_cloud_cover,398.07,396.33,398.47,396.02
dark_cloud_cover,248.28,250.16,250.67,247.74
dark_cloud_cover,248.28,247.03,248.75,246.72
dark_cloud_cover,362.52,363.64,364.12,362.07
dark_cloud_cover,362.52,361.41,363.1,361.04
dark_cloud_cover,228.53,230.21,230.66,228.02
dark_cloud_cover,228.53,226.14,228.88,225.84
dark_cloud_cover,89.26,91.26,91.63,88.94
dark_cloud_cover,89.26,87.43,89.77,86.75
dark_cloud_cover,310.24,311.87,312.42,309.81
dark_cloud_cover,310.24,308.14,310.55,307.45
dark_cloud_cover,261.05,262.17,263.19,260.1
dark_cloud_cover,261.05,262.61,263.99,260.17
dark_cloud_cover,372.98,374.46,375.12,372.48
dark_cloud_cover,372.98,371.98,373.39,371.48
dark_cloud_cover,385.9,387.63,388.29,385.32
dark_cloud_cover,385.9,383.56,386.34,383.17
dark_cloud_cover,269.01,270.76,271.26,268.41
dark_cloud_cover,269.01,266.84,269.62,266.41
dark_cloud_cover,136.39,138.07,138.53,135.97
dark_cloud_cover,136.39,135.18,136.81,134.66
dark_cloud_cover,306.2,307.92,308.8,305.55
dark_cloud_cover,306.2,307.7,308.81,305.32
dark_cloud_cover,164.87,166.34,166.88,164.56
dark_cloud_cover,164.87,162.47,165.44,162.1
dark_cloud_cover,135.35,137.13,138.33,134.01
dark_cloud_cover,135.35,136.79,137.42,134.12
dark_cloud_cover,187.96,189.17,189.76,187.36
dark_cloud_cover,187.96,185.71,188.31,185.18
dark_cloud_cover,171.92,173.58,174.03,171.61
dark_cloud_cover,171.92,170.11,172.24,169.78
dark_cloud_cover,296.31,297.96,298.41,295.81
dark_cloud_cover,296.31,294.62,296.96,294.13
dark_cloud_cover,284.07,285.81,286.85,283.2
dark_cloud_cover,284.07,285.83,286.78,283.55
dark_cloud_cover,313.8,315.5,315.99,313.35
dark_cloud_cover,313.8,312.06,314.42,311.46
dark_cloud_cover,244.04,245.21,246.27,242.98
dark_cloud_cover,244.04,246.0,246.56,243.01
dark_cloud_cover,390.6,392.48,393.8,389.27
dark_cloud_cover,390.6,391.71,392.25,389.14
dark_cloud_cover,397.2,398.94,399.64,396.71
dark_cloud_cover,397.2,396.15,397.52,395.69
dark_cloud_cover,204.38,205.85,206.82,203.38
dark_cloud_cover,204.38,205.8,206.73,203.47
dark_cloud_cover,379.52,381.04,381.52,379.05
dark_cloud_cover,379.52,377.41,379.94,376.99
dark_cloud_cover,103.78,104.92,105.33,103.37
dark_cloud_cover,103.78,101.72,104.08,101.1
dark_cloud_cover,268.55,269.91,271.26,267.73
dark_cloud_cover,268.55,269.84,270.69,267.53
dark_cloud_cover,82.12,83.55,84.0,81.77
dark_cloud_cover,82.12,79.8,82.74,79.16
dark_cloud_cover,317.88,319.56,320.0,317.43
dark_cloud_cover,317.88,315.44,318.44,314.74
dark_cloud_cover,379.41,381.31,381.67,378.86
dark_cloud_cover,379.41,377.99,379.73,377.41
dark_cloud_cover,394.45,395.7,397.11,393.75
dark_cloud_cover,394.45,395.82,396.82,393.74
dark_cloud_cover,353.19,354.83,355.34,352.89
dark_cloud_cover,353.19,351.52,353.62,351.18
dark_cloud_cover,279.09,280.29,280.97,278.61
dark_cloud_cover,279.09,276.63,279.71,276.31
dark_cloud_cover,85.85,87.22,87.63,85.3
dark_cloud_cover,85.85,84.79,86.48,84.24
dark_cloud_cover,81.56,83.32,84.21,80.68
dark_cloud_cover,81.56,83.43,84.16,80.66
dark_cloud_cover,346.43,348.07,348.44,345.74
dark_cloud_cover,346.43,344.22,346.8,343.78
dark_cloud_cover,160.61,162.14,162.53,160.02
dark_cloud_cover,160.61,158.81,161.09,158.44
dark_cloud_cover,110.63,112.35,113.62,109.67
dark_cloud_cover,110.63,112.27,112.92,109.89
dark_cloud_cover,346.48,347.64,348.2,345.86
dark_cloud_cover,346.48,345.21,346.9,344.84
dark_cloud_cover,112.17,114.14,114.58,111.67
dark_cloud_cover,112.17,110.86,112.87,110.53
dark_cloud_cover,153.76,155.51,156.07,152.89
dark_cloud_cover,153.76,155.71,157.19,152.58
dark_cloud_cover,202.16,203.19,203.89,201.2
dark_cloud_cover,202.16,203.64,204.93,201.43
dark_cloud_cover,254.34,255.76,257.0,253.75
dark_cloud_cover,254.34,256.33,257.82,253.25
dark_cloud_cover,89.41,91.06,91.61,88.77
dark_cloud_cover,89.41,87.51,89.78,87.08
dark_cloud_cover,115.87,116.98,118.29,115.02
dark_cloud_cover,115.87,117.55,118.43,114.82
dark_cloud_cover,233.02,234.9,235.57,232.69
dark_cloud_cover,233.02,231.38,233.45,231.03
dark_cloud_cover,199.93,201.66,202.37,198.53
dark_cloud_cover,199.93,201.52,202.69,198.45
dark_cloud_cover,398.57,400.47,401.93,397.28
dark_cloud_cover,398.57,400.36,401.51,397.56
dark_cloud_cover,163.75,164.88,165.36,163.1
dark_cloud_cover,163.75,162.61,164.4,162.27
dark_cloud_cover,279.36,280.81,281.24,278.91
dark_cloud_cover,279.36,276.87,279.74,276.46
dark_cloud_cover,144.52,145.71,146.05,144.18
dark_cloud_cover,144.52,142.84,144.87,142.48
dark_cloud_cover,288.18,289.59,289.93,287.86
dark_cloud_cover,288.18,286.8,288.82,286.19
dark_cloud_cover,375.23,376.33,376.81,374.65
dark_cloud_cover,375.23,373.45,375.53,372.94
dark_cloud_cover,259.43,261.03,261.43,258.8
dark_cloud_cover,259.43,258.19,259.92,257.52
dark_cloud_cover,349.78,351.27,351.71,349.3
dark_cloud_cover,349.78,348.27,350.45,347.67
dark_cloud_cover,203.66,205.1,205.56,203.28
dark_cloud_cover,203.66,202.47,204.05,202.11
dark_cloud_cover,353.6,355.02,355.66,353.07
dark_cloud_cover,353.6,352.14,354.07,351.66
dark_cloud_cover,382.59,383.75,384.64,382.06
dark_cloud_cover,382.59,383.92,384.78,381.38
dark_cloud_cover,305.89,307.46,307.99,305.42
dark_cloud_cover,305.89,303.73,306.3,303.15
dark_cloud_cover,142.21,144.15,145.03,140.85
dark_cloud_cover,142.21,143.93,144.52,140.87
dark_cloud_cover,384.04,385.58,385.9,383.63
dark_cloud_cover,384.04,382.33,384.36,381.81
dark_cloud_cover,213.72,214.78,215.31,213.16
dark_cloud_cover,213.72,212.55,214.36,212.06
dark_cloud_cover,352.1,353.36,354.49,350.92
dark_cloud_cover,352.1,353.58,354.88,350.74
dark_cloud_cover,96.82,97.86,98.88,95.33
dark_cloud_cover,96.82,98.57,99.71,95.88
dark_cloud_cover,132.94,134.17,134.73,132.49
dark_cloud_cover,132.94,131.38,133.32,130.97
dark_cloud_cover,272.64,274.15,274.82,271.15
dark_cloud_cover,272.64,274.54,275.15,271.84
dark_cloud_cover,252.28,253.36,254.16,251.34
dark_cloud_cover,252.28,253.98,255.34,251.61
dark_cloud_cover,217.34,218.6,219.07,216.8
dark_cloud_cover,217.34,216.1,218.01,215.57
dark_cloud_cover,231.21,233.07,233.65,230.57
dark_cloud_cover,231.21,229.84,231.59,229.17
dark_cloud_cover,129.0,130.46,131.58,127.52
dark_cloud_cover,129.0,130.74,131.78,128.07
dark_cloud_cover,388.77,389.87,390.33,388.29
dark_cloud_cover,388.77,386.34,389.47,385.8
dark_cloud_cover,121.99,123.72,124.34,121.62
dark_cloud_cover,121.99,119.85,122.41,119.21
dark_cloud_cover,254.83,256.43,256.82,254.42
dark_cloud_cover,254.83,253.59,255.35,252.94
dark_cloud_cover,151.35,152.61,152.93,150.7
dark_cloud_cover,151.35,149.31,151.85,149.0
dark_cloud_cover,88.18,89.39,89.73,87.8
dark_cloud_cover,88.18,86.15,88.57,85.65
dark_cloud_cover,276.35,277.92,278.25,275.8
dark_cloud_cover,276.35,275.16,276.71,274.81
dark_cloud_cover,204.28,205.73,206.26,203.01
dark_cloud_cover,204.28,205.55,206.21,203.66
dark_cloud_cover,337.45,339.1,340.34,336.23
dark_cloud_cover,337.45,338.59,339.96,336.57
dark_cloud_cover,200.69,202.48,202.91,200.06
dark_cloud_cover,200.69,199.27,201.29,198.77
dark_cloud_cover,218.01,219.89,220.54,217.49
dark_cloud_cover,218.01,215.87,218.51,215.19
dark_cloud_cover,284.71,286.03,286.45,284.3
dark_cloud_cover,284.71,282.27,285.4,281.63
dark_cloud_cover,200.24,201.49,201.91,199.79
dark_cloud_cover,200.24,198.61,200.69,197.93
dark_cloud_cover,255.02,256.21,256.86,254.35
dark_cloud_cover,255.02,254.0,255.66,253.56
dark_cloud_cover,254.26,255.73,256.04,253.95
dark_cloud_cover,254.26,252.67,254.87,252.23
dark_cloud_cover,139.37,141.15,141.8,138.85
dark_cloud_cover,139.37,138.18,139.77,137.72
dark_cloud_cover,376.01,377.74,378.62,375.18
dark_cloud_cover,376.01,377.59,379.0,375.3
dark_cloud_cover,245.03,246.64,247.1,244.58
dark_cloud_cover,245.03,242.79,245.56,242.31
dark_cloud_cover,246.53,247.58,248.66,245.16
dark_cloud_cover,246.53,248.19,248.73,245.69
dark_cloud_cover,146.65,148.3,148.72,146.27
dark_cloud_cover,146.65,144.24,147.23,143.91
dark_cloud_cover,160.93,162.73,163.25,160.44
dark_cloud_cover,160.93,158.78,161.54,158.48
dark_cloud_cover,333.16,334.17,334.55,332.56
dark_cloud_cover,333.16,331.54,333.58,330.92
dark_cloud_cover,314.03,315.61,316.28,313.71
dark_cloud_cover,314.03,312.32,314.53,312.02
dark_cloud_cover,215.06,216.25,216.56,214.57
dark_cloud_cover,215.06,213.56,215.39,212.86
dark_cloud_cover,325.74,327.37,327.69,325.1
dark_cloud_cover,325.74,323.4,326.26,322.72
dark_cloud_cover,197.55,198.85,199.5,197.22
dark_cloud_cover,197.55,195.07,198.12,194.46
dark_cloud_cover,223.61,224.64,225.17,222.96
dark_cloud_cover,223.61,221.28,223.95,220.74
dark_cloud_cover,203.6,205.13,205.5,203.17
dark_cloud_cover,203.6,201.12,204.28,200.79
dark_cloud_cover,252.3,253.36,253.66,251.61
dark_cloud_cover,252.3,250.75,252.66,250.26
dark_cloud_cover,144.4,145.44,146.4,143.81
dark_cloud_cover,144.4,146.2,147.28,143.73
dark_cloud_cover,220.69,222.21,222.78,219.28
dark_cloud_cover,220.69,222.48,223.75,219.79
dark_cloud_cover,380.95,382.32,382.74,380.53
dark_cloud_cover,380.95,379.38,381.5,378.86
dark_cloud_cover,256.24,258.04,259.24,255.09
dark_cloud_cover,256.24,258.02,259.5,254.87
dark_cloud_cover,187.08,188.68,190.1,186.53
dark_cloud_cover,187.08,189.0,189.81,186.5
dark_cloud_cover,143.49,145.28,145.86,142.79
dark_cloud_cover,143.49,141.21,143.87,140.69
dark_cloud_cover,204.91,206.36,207.61,203.57
dark_cloud_cover,204.91,206.67,207.66,203.65
dark_cloud_cover,362.95,364.74,365.31,362.44
dark_cloud_cover,362.95,360.64,363.31,360.1
dark_cloud_cover,346.7,348.11,348.85,345.86
dark_cloud_cover,346.7,347.97,348.66,345.49
dark_cloud_cover,210.72,212.25,212.88,210.05
dark_cloud_cover,210.72,209.06,211.13,208.39
dark_cloud_cover,346.86,347.87,348.3,346.29
dark_cloud_cover,346.86,345.76,347.55,345.15
dark_cloud_cover,86.75,88.75,89.43,86.43
dark_cloud_cover,86.75,85.12,87.42,84.79
dark_cloud_cover,340.54,342.38,343.62,339.84
dark_cloud_cover,340.54,341.78,342.52,339.71
dark_cloud_cover,302.95,304.58,305.99,301.83
dark_cloud_cover,302.95,304.06,305.26,301.87
dark_cloud_cover,168.29,169.98,170.95,167.17
dark_cloud_cover,168.29,169.3,170.08,166.91
dark_cloud_cover,147.25,148.46,149.11,146.69
dark_cloud_cover,147.25,145.01,147.69,144.43
dark_cloud_cover,130.51,131.91,132.54,129.85
dark_cloud_cover,130.51,128.66,130.85,128.06
dark_cloud_cover,205.51,207.11,207.93,204.67
dark_cloud_cover,205.51,206.82,208.04,204.97
dark_cloud_cover,211.53,213.12,213.62,210.2
dark_cloud_cover,211.53,213.04,214.36,210.07
dark_cloud_cover,394.34,395.88,396.87,393.48
dark_cloud_cover,394.34,395.98,397.04,392.92
dark_cloud_cover,396.49,398.29,398.92,395.92
dark_cloud_cover,396.49,394.58,396.94,394.22
dark_cloud_cover,137.64,139.14,140.25,136.62
dark_cloud_cover,137.64,138.65,140.0,136.57
dark_cloud_cover,131.85,133.27,134.38,131.3
dark_cloud_cover,131.85,133.51,134.11,130.36
dark_cloud_cover,327.25,329.1,330.4,325.88
dark_cloud_cover,327.25,328.88,329.65,326.0
dark_cloud_cover,241.62,242.8,243.99,241.04
dark_cloud_cover,241.62,243.29,244.02,240.62
dark_cloud_cover,270.24,272.1,273.57,269.3
dark_cloud_cover,270.24,271.75,272.73,269.25
dark_cloud_cover,313.13,314.79,315.34,312.43
dark_cloud_cover,313.13,311.23,313.63,310.64
dark_cloud_cover,383.96,385.24,385.7,383.37
dark_cloud_cover,383.96,382.13,384.57,381.65
dark_cloud_cover,174.37,175.6,176.87,172.9
dark_cloud_cover,174.37,175.97,176.77,173.19
dark_cloud_cover,308.17,309.49,309.99,307.74
dark_cloud_cover,308.17,305.69,308.48,305.06
dark_cloud_cover,136.52,137.77,138.17,136.02
dark_cloud_cover,136.52,134.72,137.19,134.11
dark_cloud_cover,95.12,96.84,97.8,94.4
dark_cloud_cover,95.12,96.5,97.33,94.27
dark_cloud_cover,200.07,201.29,202.62,199.1
dark_cloud_cover,200.07,201.9,203.19,199.24
dark_cloud_cover,239.46,241.13,241.55,238.96
dark_cloud_cover,239.46,236.96,239.87,236.27
dark_cloud_cover,362.37,363.96,364.93,360.9
dark_cloud_cover,362.37,363.45,364.01,361.87
dark_cloud_cover,160.35,162.16,162.78,159.81
dark_cloud_cover,160.35,158.5,160.91,158.08
dark_cloud_cover,322.34,323.52,324.09,321.78
dark_cloud_cover,322.34,320.24,322.89,319.69
dark_cloud_cover,246.71,248.47,248.82,246.31
dark_cloud_cover,246.71,244.7,247.07,244.12
dark_cloud_cover,184.29,185.84,186.33,183.63
dark_cloud_cover,184.29,182.73,184.59,182.14
dark_cloud_cover,373.07,374.66,375.22,372.52
dark_cloud_cover,373.07,371.67,373.39,370.99
dark_cloud_cover,307.31,308.32,308.98,306.65
dark_cloud_cover,307.31,305.48,307.69,305.07
dark_cloud_cover,237.44,238.47,239.29,236.34
dark_cloud_cover,237.44,239.17,239.98,236.29
dark_cloud_cover,376.0,377.9,378.39,375.55
dark_cloud_cover,376.0,374.96,376.46,374.31
dark_cloud_cover,136.63,138.55,139.24,135.43
dark_cloud_cover,136.63,137.64,138.92,136.09
dark_cloud_cover,122.57,124.52,125.18,122.22
dark_cloud_cover,122.57,121.1,123.05,120.6
dark_cloud_cover,267.59,269.57,270.99,266.64
dark_cloud_cover,267.59,269.31,270.38,266.57
dark_cloud_cover,86.39,87.52,88.08,86.01
dark_cloud_cover,86.39,84.78,87.06,84.19
dark_cloud_cover,325.04,326.53,327.66,324.01
